id,adult,belongs_to_collection,budget,genres,homepage,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
27793,FALSE,"{'id': 91430, 'name': 'The Neverending Story Collection', 'poster_path': '/tXuOhgEbXoba7vVIybzGlnycoNq.jpg', 'backdrop_path': '/2IqXJIR1i0f6Ngq3A6rjXhQNqFc.jpg'}",17000000,"[{'id': 14, 'name': 'Fantasy'}]",,tt0110647,en,The NeverEnding Story III,A young boy must restore order when a group of bullies steal the magical book that acts as a portal between Earth and the imaginary world of Fantasia.,6.252377,/driZCEKL79PaCsZNICSU3xd59sk.jpg,"[{'name': 'Studio Babelsberg', 'id': 264}, {'name': 'Dieter Geissler Filmproduktion', 'id': 1766}, {'name': 'Cinevox Filmproduktion GmbH', 'id': 1979}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Miramax', 'id': 53009}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",10/26/1994,0,95,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,It's a brand new beginning in the adventure that never ends,The Neverending Story III: Escape from Fantasia,FALSE,4.4,105
44284,FALSE,,0,"[{'id': 18, 'name': 'Drama'}]",,tt0111055,ar,صمت القصور,The death of a prince brings a young woman back to the palace where she was born into servitude. The lingering legacy of the harem is brought into light from behind frosted windows and velvet curtains.,0.406754,/3M4bH7A2L6wrHeueTUwr5PKYkfS.jpg,"[{'name': 'Canal Horizons', 'id': 22029}, {'name': 'Mat Films', 'id': 22618}, {'name': 'Cinétéléfilms', 'id': 71842}]","[{'iso_3166_1': 'TN', 'name': 'Tunisia'}, {'iso_3166_1': 'FR', 'name': 'France'}]",9/30/1994,0,116,"[{'iso_639_1': 'ar', 'name': 'العربية'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Released,,The Silences of the Palace,FALSE,4.3,3
290157,FALSE,,0,[],,tt0110217,en,Jupiter's Wife,"Michel Negroponte, a documentary filmmaker, meets Maggie one day in Central Park. Maggie claims to be married to the god Jupiter and the daughter of actor Robert Ryan. Michel gets to know Maggie over the next couple of years, and attempts to use her often outlandish stories as clues to reconstruct her past.
 - Written by James Meek",0.001178,/uUi23HjvDFYGfuVlCBGozUY1Ab4.jpg,[],[],1/1/1995,0,87,[],Released,A Haunting Real Life Mystery,Jupiter's Wife,FALSE,0,0
110972,FALSE,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,tt0114131,en,Pie in the Sky,Pie in the Sky is a 1996 American romantic comedy film about a young man obsessed with traffic gridlock who falls in love with an avant-garde dancer.,0.699066,/6KO5jsPOr80J8PkKXPE8fym5I2R.jpg,[],[],2/9/1996,0,95,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The only thing that stands in the way of fate and true love is a little traffic.,Pie in the Sky,FALSE,7,2
32622,FALSE,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,tt0112364,en,Angela,"A ten year old girl named Angela leads her six year old sister, Ellie, through various regimens of 'purification' in an attempt to rid themselves of their evil, which she believes to be the cause of their mother's mental illness. Precocious, to say the least, Angela has visions of Lucifer coming to take her and her sister away, and one of her remedies for this is for them to remain within a circle of their dolls and toys until they see a vision of the virgin Mary come to them. But such thinking can only lead to an ending befitting of her own mental state.",2.197439,/dw5RWgSSDV5h3ZKS0oSzPe6A26p.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1/1/1995,0,99,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Angela,FALSE,5.6,9
73067,FALSE,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}]",,tt0113107,it,Frankie Starlight,The quirky story of a young boy's adventures growing up with his stunningly beautiful mother and the two very different men who love her.,0.637554,/1cPX7MWnEYG21tSdEpWlFygZUwY.jpg,"[{'name': 'Fine Line Features', 'id': 8}, {'name': 'Channel Four Films', 'id': 181}, {'name': 'Bórd Scannán na hÉireann', 'id': 1898}, {'name': 'Canal+', 'id': 5358}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'IE', 'name': 'Ireland'}]",11/22/1995,0,101,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Sometimes the brightest star is the one that shines within.,Frankie Starlight,FALSE,5.4,4
11863,FALSE,,50000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}]",,tt0113451,en,Jade,"Someone does a nasty hatchet job on a San Fransisco big noise and the Assistant D.A. takes charge of the investigation. Through a web of blackmail and prostitution involving the Governor, an old lover of the law man emerges as a prime suspect and he has to deal with his personal feelings as well as the case.",11.418917,/koKHFZ0FYd7yG1g3RphU6TQRVOg.jpg,"[{'name': 'Paramount Pictures', 'id': 4}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",10/13/1995,9851610,95,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Some fantasies go too far.,Jade,FALSE,5.1,45
55475,FALSE,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,tt0114015,es,Nueba Yol,"Balbuena is a genial illegal immigrant who makes his way to New York City to take a bite out of the Big Apple. But his hopes of finding a better life soon begin to fade as Balbuena encounters one obstacle after another in the hardscrabble, uncaring metropolis.",0.291021,/1VNalbjNQkKejRnHW2XM6SwnCa0.jpg,"[{'name': 'Cigua Films', 'id': 93488}, {'name': ""D'Pelicula"", 'id': 93489}]","[{'iso_3166_1': 'DO', 'name': 'Dominican Republic'}]",8/16/1995,0,102,"[{'iso_639_1': 'es', 'name': 'Español'}]",Released,,Nueba Yol,FALSE,5.5,1
124636,FALSE,,0,"[{'id': 10402, 'name': 'Music'}, {'id': 99, 'name': 'Documentary'}]",,tt0114500,en,Sonic Outlaws,"Within days after the release of Negativland's clever parody of U2 and Casey Kasem, recording industry giant Island Records descended upon the band with a battery of lawyers intent on erasing the piece from the history of rock music.  Craig ""Tribulation 99"" Baldwin follows this and other intellectual property controversies across the contemporary arts scene. Playful and ironic, his cut-and-paste collage-essay surveys the prospects for an ""electronic folk culture"" in the midst of an increasingly commodified corporate media landscape.",0.001838,/wU4NBvZdP1wTAq142OR5knnhfG5.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",8/1/1995,0,87,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Sonic Outlaws,FALSE,0,0
9101,FALSE,,0,"[{'id': 35, 'name': 'Comedy'}]",,tt0116130,en,Down Periscope,"Bumbling Navy lieutenant Tom Dodge has been given one last chance to clean up his record. But Admiral Graham, his nemesis, assigns Dodge to the Stingray, a submarine that can barely keep afloat. To add insult to injury, the Stingray is to be the enemy flagship in the upcoming war games … and to make matters even worse, Dodge's crew is a band of idiots even more incompetent that he is!",5.184977,/q6JEjedx4LoZRig8U1R5sJqBfti.jpg,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",3/1/1996,0,92,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"A rusty sub. A rebel commander. A renegade crew. When destiny called, they should have hung up.",Down Periscope,FALSE,5.6,110
123360,FALSE,,0,"[{'id': 99, 'name': 'Documentary'}]",,tt0113125,en,From the Journals of Jean Seberg,"Mark Rappaport's creative bio-pic about actress Jean Seberg is presented in a first-person, autobiographical format (with Seberg played by Mary Beth Hurt). He seamlessly interweaves cinema, politics, American society and culture, and film theory to inform, entertain, and move the viewer. Seberg's many marriages, as well as her film roles, are discussed extensively. Her involvement with the Black Panther Movement and subsequent investigation by the FBI is covered. Notably, details of French New Wave cinema, Russian Expressionist (silent) films, and the careers of Jane Fonda, Vanessa Redgrave, and Clint Eastwood are also intensively examined. Much of the film is based on conjecture, but Rappaport encourages viewers to re-examine their ideas about women in film with this thought-provoking picture.",0.276401,/wfPHta8Wxm4LQVHU8tRhL8GCyIz.jpg,"[{'name': 'Couch Potatoe Productions', 'id': 68229}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",9/8/1995,0,97,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,From the Journals of Jean Seberg,FALSE,6.5,2
5757,FALSE,,0,"[{'id': 35, 'name': 'Comedy'}]",,tt0113756,en,Man of the Year,"First-time director Dirk Shafer also penned this raucous ""mockumentary,"" a blend of fact and fiction that re-creates his 1992 reign as Playgirl magazine's Centerfold of the Year. When Shafer chooses to keep the fact that he's gay a secret from the magazine's editors, he finds himself living the ultimate lie -- and incapable of giving female readers what they really want. Will he succumb to his lover's pressures to come out of the closet?",0.540436,/nKYRDhGlbvQpXJnyMm7fcFDtm6P.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",9/15/1995,209935,86,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,He as a centerfold who revealed everything ... but the truth.,Man of the Year,FALSE,3.8,2
39428,FALSE,,0,"[{'id': 18, 'name': 'Drama'}]",,tt0113952,en,The Neon Bible,"While on a train, a teenage boy thinks about his life and the flamboyant aunt whose friendship acted as an emotional shield from his troubled family. This film evokes the haunting quality of memory while creating a heartfelt portrait of a boy's life in a rural 1940s Southern town.",0.370342,/wpaZXRvhdNhmaedy8BMytuOXvGO.jpg,"[{'name': 'Channel Four Films', 'id': 181}, {'name': 'Academy', 'id': 38778}, {'name': 'Mayfair Films', 'id': 94477}, {'name': 'Iberoamerica Films', 'id': 94478}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",8/23/1995,0,91,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,The Neon Bible,FALSE,7.2,5
124639,FALSE,,0,[],,tt0114618,en,Target,A subtle yet violent commentary on feudal lords.,0.001205,/z0ezqAFMeGYd5mLEWaN8jC9eczF.jpg,[],[],8/1/1995,0,122,[],Released,,Target,FALSE,0,0
9302,FALSE,,60000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,tt0118055,en,Up Close & Personal,"Tally Atwater has a dream: to be a prime-time network newscaster. She pursues this dream with nothing but ambition, raw talent and a homemade demo tape. Warren Justice is a brilliant, hard edged, veteran newsman. He sees Tally has talent and becomes her mentor. Tally’s career takes a meteoric rise and she and Warren fall in love. The romance that results is as intense and revealing as television news itself. Yet, each breaking story, every videotaped crisis that brings them together, also threatens to drive them apart...",3.402749,/bxRJQjCsJu6j4lvphjVJ5knNebs.jpg,"[{'name': 'Cinergi Pictures Entertainment', 'id': 1504}, {'name': 'Touchstone Pictures', 'id': 9195}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",3/1/1996,0,119,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,"Every Day we Have, is One More Than We Deserve.",Up Close & Personal,FALSE,5.9,51
11000,FALSE,,31000000,"[{'id': 35, 'name': 'Comedy'}]",,tt0115685,en,The Birdcage,A gay cabaret owner and his drag queen companion agree to put up a false straight front so that their son can introduce them to his fiancé's right-wing moralistic parents.,6.49968,/wRTkvqRTB05gcGInsnGqVgLkb3t.jpg,"[{'name': 'United Artists', 'id': 60}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",3/8/1996,185260553,117,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Released,Come as you are.,The Birdcage,FALSE,6.7,303
249882,FALSE,,0,"[{'id': 18, 'name': 'Drama'}]",,tt0113200,en,Gospa,"In 1981 in Medjugorje (BA), a group of kids claim that Virgin Mary appeared to them on a hill. The local priest believes them and spreads the word. Religious tourism blossoms. The communist government is concerned and arrests the priest.",0.918504,/b8niK1RquKFR7TZBJbWN8zZPCcT.jpg,[],"[{'iso_3166_1': 'HR', 'name': 'Croatia'}, {'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",10/12/1995,0,125,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'hr', 'name': 'Hrvatski'}, {'iso_639_1': 'bs', 'name': 'Bosanski'}]",Released,,Virgin Mary,FALSE,7,2
16388,FALSE,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,tt0112585,en,The Brothers McMullen,"Deals with the lives of the three Irish Catholic McMullen brothers from Long Island, New York, over three months, as they grapple with basic ideas and values — love, sex, marriage, religion and family — in the 1990s. Directed, written, produced by and starring Edward Burns.",2.039196,/8YlwQ2BBH6PY3Tl0bOf0fLep31h.jpg,"[{'name': 'Fox Searchlight Pictures', 'id': 43}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",8/9/1995,0,98,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Sometimes the Best Friends Are the Ones You've Known Your Whole Life.,The Brothers McMullen,FALSE,6.3,23
9737,FALSE,"{'id': 14890, 'name': 'Bad Boys Collection', 'poster_path': '/tSVbihfvVTCbcm0zXKA7L8R6Y9v.jpg', 'backdrop_path': '/yUvBiiC77UY6SyKhfFyLj7DNbfh.jpg'}",19000000,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",,tt0112442,en,Bad Boys,"Marcus Burnett is a hen-pecked family man. Mike Lowry is a foot-loose and fancy free ladies' man. Both are Miami policemen, and both have 72 hours to reclaim a consignment of drugs stolen from under their station's nose. To complicate matters, in order to get the assistance of the sole witness to a murder, they have to pretend to be each other.",9.262184,/1dKsSfpAqWSc5UJT9VIqK5JVFI5.jpg,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Don Simpson/Jerry Bruckheimer Films', 'id': 10288}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",4/7/1995,141407024,118,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Whatcha gonna do?,Bad Boys,FALSE,6.5,1729
30765,FALSE,,0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",,tt0112342,en,The Amazing Panda Adventure,"Far from home in the lush bamboo forests of China, ten-year-old Ryan Tyler, with the help of a young girl, goes on a wonderful journey to rescue a baby panda taken by poachers.",2.375865,/1yB7ryvYqKrNTnWcx3C31RdUgL1.jpg,"[{'name': 'Warner Bros.', 'id': 6194}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",8/25/1995,0,81,"[{'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,"In the sweeping highlands of China, a boy begins a magical journey to save the life of a natural wonder.",The Amazing Panda Adventure,FALSE,5,31
10474,FALSE,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",,tt0112461,en,The Basketball Diaries,Film adaptation of street tough Jim Carroll's epistle about his kaleidoscopic free fall into the harrowing world of drug addiction.,7.415144,/8BkedYL5LdpkyHc7JtuohMr8a9N.jpg,"[{'name': 'New Line Cinema', 'id': 12}, {'name': 'Island Pictures', 'id': 3492}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",4/21/1995,0,102,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The true story of the death of innocence and the birth of an artist.,The Basketball Diaries,FALSE,7.2,472
22279,FALSE,,4000000,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",,tt0112427,en,An Awfully Big Adventure,"An Awfully Big Adventure is a 1995 drama film about a theatre company in Liverpool, set in 1947 and based on the 1989 novel of the same name by Beryl Bainbridge.",0.922958,/e8YzXziAXKIqnWJbLI6OzbdkGYD.jpg,"[{'name': 'Fine Line Features', 'id': 8}, {'name': 'BBC', 'id': 5996}, {'name': 'British Screen Productions', 'id': 12745}, {'name': 'Portman Productions', 'id': 16027}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",7/21/1995,851545,113,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,An Awfully Big Adventure,FALSE,6,11
30157,FALSE,,0,"[{'id': 80, 'name': 'Crime'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",,tt0109093,en,Amateur,"A man wakes up in an alley, bleeding and with no memory of who he is. He stumbles into a coffee shop and is befriended by a charitable ex-nun who is failing in her attempts to write marketable pornography.",1.759012,/lZHBvDFavIfOx8gD4iqY701jF98.jpg,"[{'name': 'Channel Four Films', 'id': 181}, {'name': 'Zenith Entertainment', 'id': 3644}, {'name': 'American Playhouse', 'id': 3906}, {'name': 'Union Générale Cinématographique (UGC)', 'id': 7248}, {'name': 'La Sept Cinéma', 'id': 16366}, {'name': 'True Fiction Pictures', 'id': 37909}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",8/5/1994,0,105,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"Accountancy, Murder, Amnesia, Torture, Ecstasy, Understanding, Redemption",Amateur,FALSE,6.5,21
